date,strategy,family,method,n_selected_factors,mp_lower_edge,mp_upper_edge,top_eigenvalue,avg_abs_zscore,n_active_positions,rolling_window_used,residual_z_window_used,rebalance_interval,market_filter
2019-08-20,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7877606951958693,24,63,15,1,always_on
2019-08-20,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.524356386797647,0.9072595895241135,24,63,15,1,always_on
2019-08-20,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.524356386797647,0.9072595895241135,24,63,15,1,always_on
2019-08-20,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.524356386797647,0.7941975123757977,24,63,15,1,always_on
2019-08-20,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.524356386797647,0.7941975123757977,24,63,15,1,always_on
2019-08-21,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.45528078131113675,24,63,15,1,always_on
2019-08-21,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.557893918397857,0.6235449013651375,24,63,15,1,always_on
2019-08-21,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.557893918397857,0.6235449013651375,24,63,15,1,always_on
2019-08-21,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.557893918397857,0.4556551218979888,24,63,15,1,always_on
2019-08-21,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.557893918397857,0.4556551218979888,24,63,15,1,always_on
2019-08-22,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.730956718103843,24,63,15,1,always_on
2019-08-22,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.47116445675661,0.8710435295845885,24,63,15,1,always_on
2019-08-22,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.47116445675661,0.8710435295845885,24,63,15,1,always_on
2019-08-22,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.47116445675661,0.8832778133241485,24,63,15,1,always_on
2019-08-22,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.47116445675661,0.8832778133241485,24,63,15,1,always_on
2019-08-23,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.841340401966988,24,63,15,1,always_on
2019-08-23,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.140607493809116,0.8772957089331959,24,63,15,1,always_on
2019-08-23,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.140607493809116,0.8772957089331959,24,63,15,1,always_on
2019-08-23,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.140607493809116,0.7896363372636429,24,63,15,1,always_on
2019-08-23,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.140607493809116,0.7896363372636429,24,63,15,1,always_on
2019-08-26,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6818240918497364,24,63,15,1,always_on
2019-08-26,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.18386936119828,1.113284499709926,24,63,15,1,always_on
2019-08-26,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.18386936119828,1.113284499709926,24,63,15,1,always_on
2019-08-26,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.18386936119828,0.6558839284108057,24,63,15,1,always_on
2019-08-26,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.18386936119828,0.6558839284108057,24,63,15,1,always_on
2019-08-27,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.034211191183022,24,63,15,1,always_on
2019-08-27,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.996774445830642,1.552556091098597,24,63,15,1,always_on
2019-08-27,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.996774445830642,1.552556091098597,24,63,15,1,always_on
2019-08-27,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.996774445830642,1.0463266761142422,24,63,15,1,always_on
2019-08-27,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.996774445830642,1.0463266761142422,24,63,15,1,always_on
2019-08-28,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6616473381085284,24,63,15,1,always_on
2019-08-28,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.04338544887888,0.6211883793440002,24,63,15,1,always_on
2019-08-28,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.04338544887888,0.6211883793440002,24,63,15,1,always_on
2019-08-28,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.04338544887888,0.8491636156043878,24,63,15,1,always_on
2019-08-28,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.04338544887888,0.8491636156043878,24,63,15,1,always_on
2019-08-29,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6006548171226403,24,63,15,1,always_on
2019-08-29,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.000011580445872,0.8431567184683098,24,63,15,1,always_on
2019-08-29,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.000011580445872,0.8431567184683098,24,63,15,1,always_on
2019-08-29,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.000011580445872,0.6587181600304756,24,63,15,1,always_on
2019-08-29,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.000011580445872,0.6587181600304756,24,63,15,1,always_on
2019-08-30,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.4845479323576484,24,63,15,1,always_on
2019-08-30,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.285273012363659,0.669214581524172,24,63,15,1,always_on
2019-08-30,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.285273012363659,0.669214581524172,24,63,15,1,always_on
2019-08-30,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.285273012363659,0.5710589274195756,24,63,15,1,always_on
2019-08-30,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.285273012363659,0.5710589274195756,24,63,15,1,always_on
2019-09-03,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7449843633075145,24,63,15,1,always_on
2019-09-03,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.98286757977046,0.5711338895772998,24,63,15,1,always_on
2019-09-03,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.98286757977046,0.5711338895772998,24,63,15,1,always_on
2019-09-03,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.98286757977046,0.7003853188449903,24,63,15,1,always_on
2019-09-03,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.98286757977046,0.7003853188449903,24,63,15,1,always_on
2019-09-04,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.778466382200667,24,63,15,1,always_on
2019-09-04,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.035495733888839,0.6558081432696982,24,63,15,1,always_on
2019-09-04,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.035495733888839,0.6558081432696982,24,63,15,1,always_on
2019-09-04,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.035495733888839,0.6816216924341801,24,63,15,1,always_on
2019-09-04,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.035495733888839,0.6816216924341801,24,63,15,1,always_on
2019-09-05,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7512166057603854,24,63,15,1,always_on
2019-09-05,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.159097035019297,0.9207081263739277,24,63,15,1,always_on
2019-09-05,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.159097035019297,0.9207081263739277,24,63,15,1,always_on
2019-09-05,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.159097035019297,0.7432700207644669,24,63,15,1,always_on
2019-09-05,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.159097035019297,0.7432700207644669,24,63,15,1,always_on
2019-09-06,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8262400089171802,24,63,15,1,always_on
2019-09-06,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.118616311598121,0.9199992422132541,24,63,15,1,always_on
2019-09-06,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.118616311598121,0.9199992422132541,24,63,15,1,always_on
2019-09-06,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.118616311598121,0.8143503887507201,24,63,15,1,always_on
2019-09-06,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.118616311598121,0.8143503887507201,24,63,15,1,always_on
2019-09-09,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.3399229520047173,24,63,15,1,always_on
2019-09-09,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.979728943656294,0.5199443360790607,24,63,15,1,always_on
2019-09-09,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.979728943656294,0.5199443360790607,24,63,15,1,always_on
2019-09-09,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.979728943656294,1.533270696312047,24,63,15,1,always_on
2019-09-09,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.979728943656294,1.533270696312047,24,63,15,1,always_on
2019-09-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.178576635713795,24,63,15,1,always_on
2019-09-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.821110733794487,1.0625829768174857,24,63,15,1,always_on
2019-09-10,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.821110733794487,1.0625829768174857,24,63,15,1,always_on
2019-09-10,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.821110733794487,1.3437438531839117,24,63,15,1,always_on
2019-09-10,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.821110733794487,1.3437438531839117,24,63,15,1,always_on
2019-09-11,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8085072885453438,24,63,15,1,always_on
2019-09-11,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.851475109070519,1.1792524961944677,24,63,15,1,always_on
2019-09-11,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.851475109070519,1.1792524961944677,24,63,15,1,always_on
2019-09-11,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.851475109070519,0.8767353453938181,24,63,15,1,always_on
2019-09-11,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.851475109070519,0.8767353453938181,24,63,15,1,always_on
2019-09-12,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9253608898667448,24,63,15,1,always_on
2019-09-12,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.848065910649842,1.1151356918711013,24,63,15,1,always_on
2019-09-12,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.848065910649842,1.1151356918711013,24,63,15,1,always_on
2019-09-12,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.848065910649842,0.9181138062947517,24,63,15,1,always_on
2019-09-12,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.848065910649842,0.9181138062947517,24,63,15,1,always_on
2019-09-13,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8238557890879257,24,63,15,1,always_on
2019-09-13,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.809583723709379,0.7329036610235887,24,63,15,1,always_on
2019-09-13,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.809583723709379,0.7329036610235887,24,63,15,1,always_on
2019-09-13,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.809583723709379,0.7850078716624652,24,63,15,1,always_on
2019-09-13,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.809583723709379,0.7850078716624652,24,63,15,1,always_on
2019-09-16,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5612878985399701,24,63,15,1,always_on
2019-09-16,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.951861551143963,0.4208469624552496,24,63,15,1,always_on
2019-09-16,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.951861551143963,0.4208469624552496,24,63,15,1,always_on
2019-09-16,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.951861551143963,0.6223769100301076,24,63,15,1,always_on
2019-09-16,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.951861551143963,0.6223769100301076,24,63,15,1,always_on
2019-09-17,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7843127831758877,24,63,15,1,always_on
2019-09-17,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.917973652077455,0.538036500450675,24,63,15,1,always_on
2019-09-17,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.917973652077455,0.538036500450675,24,63,15,1,always_on
2019-09-17,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.917973652077455,0.880800837200875,24,63,15,1,always_on
2019-09-17,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.917973652077455,0.880800837200875,24,63,15,1,always_on
2019-09-18,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.785549375886763,24,63,15,1,always_on
2019-09-18,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.930058224177913,0.6199969561383835,24,63,15,1,always_on
2019-09-18,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.930058224177913,0.6199969561383835,24,63,15,1,always_on
2019-09-18,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.930058224177913,0.6999744017943593,24,63,15,1,always_on
2019-09-18,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.930058224177913,0.6999744017943593,24,63,15,1,always_on
2019-09-19,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9195210702355919,24,63,15,1,always_on
2019-09-19,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.924392720450848,0.9822870411496186,24,63,15,1,always_on
2019-09-19,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.924392720450848,0.9822870411496186,24,63,15,1,always_on
2019-09-19,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.924392720450848,0.9236244138929578,24,63,15,1,always_on
2019-09-19,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.924392720450848,0.9236244138929578,24,63,15,1,always_on
2019-09-20,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9401968764952567,24,63,15,1,always_on
2019-09-20,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.906297804124847,1.0551669753973196,24,63,15,1,always_on
2019-09-20,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.906297804124847,1.0551669753973196,24,63,15,1,always_on
2019-09-20,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.906297804124847,0.843098058596475,24,63,15,1,always_on
2019-09-20,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.906297804124847,0.843098058596475,24,63,15,1,always_on
2019-09-23,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5852335858162491,24,63,15,1,always_on
2019-09-23,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.933590174241662,1.0054128677809173,24,63,15,1,always_on
2019-09-23,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,10.933590174241662,1.0054128677809173,24,63,15,1,always_on
2019-09-23,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.933590174241662,0.6062194654567788,24,63,15,1,always_on
2019-09-23,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,10.933590174241662,0.6062194654567788,24,63,15,1,always_on
2019-09-24,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5759624969333306,24,63,15,1,always_on
2019-09-24,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.09876372002605,0.7818446689820107,24,63,15,1,always_on
2019-09-24,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.09876372002605,0.7818446689820107,24,63,15,1,always_on
2019-09-24,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.09876372002605,0.6511513314670925,24,63,15,1,always_on
2019-09-24,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.09876372002605,0.6511513314670925,24,63,15,1,always_on
2019-09-25,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6223746960102173,24,63,15,1,always_on
2019-09-25,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.169928795798715,0.44576753757208404,24,63,15,1,always_on
2019-09-25,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.169928795798715,0.44576753757208404,24,63,15,1,always_on
2019-09-25,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.169928795798715,0.6376888546652528,24,63,15,1,always_on
2019-09-25,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.169928795798715,0.6376888546652528,24,63,15,1,always_on
2019-09-26,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7192961551748128,24,63,15,1,always_on
2019-09-26,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.153847460557254,1.0243752513769873,24,63,15,1,always_on
2019-09-26,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.153847460557254,1.0243752513769873,24,63,15,1,always_on
2019-09-26,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.153847460557254,0.6682416589051073,24,63,15,1,always_on
2019-09-26,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.153847460557254,0.6682416589051073,24,63,15,1,always_on
2019-09-27,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5808766086379019,24,63,15,1,always_on
2019-09-27,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.185067412413236,0.8616960932888146,24,63,15,1,always_on
2019-09-27,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.185067412413236,0.8616960932888146,24,63,15,1,always_on
2019-09-27,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.185067412413236,0.6218234801328849,24,63,15,1,always_on
2019-09-27,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.185067412413236,0.6218234801328849,24,63,15,1,always_on
2019-09-30,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6935429474121234,24,63,15,1,always_on
2019-09-30,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.134871392466824,0.5519265834628748,24,63,15,1,always_on
2019-09-30,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.134871392466824,0.5519265834628748,24,63,15,1,always_on
2019-09-30,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.134871392466824,0.7797508070478433,24,63,15,1,always_on
2019-09-30,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.134871392466824,0.7797508070478433,24,63,15,1,always_on
2019-10-01,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.9500301817456923,24,63,15,1,always_on
2019-10-01,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.326837113274772,0.606296427616498,24,63,15,1,always_on
2019-10-01,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.326837113274772,0.606296427616498,24,63,15,1,always_on
2019-10-01,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.326837113274772,0.9867382612494837,24,63,15,1,always_on
2019-10-01,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.326837113274772,0.9867382612494837,24,63,15,1,always_on
2019-10-02,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,1.0139215815136122,24,63,15,1,always_on
2019-10-02,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.422055893459808,0.9610608970977568,24,63,15,1,always_on
2019-10-02,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.422055893459808,0.9610608970977568,24,63,15,1,always_on
2019-10-02,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.422055893459808,0.9595430836089429,24,63,15,1,always_on
2019-10-02,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.422055893459808,0.9595430836089429,24,63,15,1,always_on
2019-10-03,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.8140762582616339,24,63,15,1,always_on
2019-10-03,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.441286252104858,0.9411673581137182,24,63,15,1,always_on
2019-10-03,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.441286252104858,0.9411673581137182,24,63,15,1,always_on
2019-10-03,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.441286252104858,0.9180498657287025,24,63,15,1,always_on
2019-10-03,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.441286252104858,0.9180498657287025,24,63,15,1,always_on
2019-10-04,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.5908886120236315,24,63,15,1,always_on
2019-10-04,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.647752758001074,0.5664650667019869,24,63,15,1,always_on
2019-10-04,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.647752758001074,0.5664650667019869,24,63,15,1,always_on
2019-10-04,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.647752758001074,0.5748388943741515,24,63,15,1,always_on
2019-10-04,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.647752758001074,0.5748388943741515,24,63,15,1,always_on
2019-10-07,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6998244988810897,24,63,15,1,always_on
2019-10-07,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.647803207880166,0.5224488156128769,24,63,15,1,always_on
2019-10-07,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.647803207880166,0.5224488156128769,24,63,15,1,always_on
2019-10-07,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.647803207880166,0.680182288603809,24,63,15,1,always_on
2019-10-07,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.647803207880166,0.680182288603809,24,63,15,1,always_on
2019-10-08,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.6446650989510742,24,63,15,1,always_on
2019-10-08,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.805744283296573,0.39196927424002537,24,63,15,1,always_on
2019-10-08,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.805744283296573,0.39196927424002537,24,63,15,1,always_on
2019-10-08,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.805744283296573,0.6727825389514165,24,63,15,1,always_on
2019-10-08,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.805744283296573,0.6727825389514165,24,63,15,1,always_on
2019-10-09,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.7146986613467762,24,63,15,1,always_on
2019-10-09,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.958089186597757,0.8734067356125941,24,63,15,1,always_on
2019-10-09,raw_pca_stabilized,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,11.958089186597757,0.8734067356125941,24,63,15,1,always_on
2019-10-09,rmt_filtered_residual,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.958089186597757,0.5958074969084675,24,63,15,1,always_on
2019-10-09,rmt_filtered_conservative,rmt_filtered,rmt,1.0,0.14652558125564566,2.6153791806491165,11.958089186597757,0.5958074969084675,24,63,15,1,always_on
2019-10-10,sector_baseline,baseline,sector,0.0,0.0,0.0,0.0,0.906881558882631,24,63,15,1,always_on
2019-10-10,raw_pca_residual,raw_pca,raw_pca,14.0,0.14652558125564566,2.6153791806491165,12.076398356641139,0.7628153668742933,24,63,15,1,always_on
