total_return,ann_return,ann_vol,sharpe,max_drawdown,calmar,avg_turnover,cost_drag_ann,avg_gross_exposure,avg_net_exposure,beta_spy,strategy,split,variant,changed_param,direction,change_pct,params,display_name
-0.15127617413923844,-0.08575830817047536,0.05687489293114419,-1.5477903390959455,-0.19809932599119395,-0.43290560299174136,0.7209206037363551,0.09083599607078077,0.9968133951927906,3.4289951572318125e-19,-0.0061487676330919385,rmt_filtered_conservative,holdout,rmt_filtered_conservative_rolling_window_down,rolling_window,down,0.8,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=50, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
-0.5276450035341753,-0.11585221456534966,0.06481217770993468,-1.8669686811950439,-0.5305310837025201,-0.2183702673118215,0.6978006936851745,0.08792288740433198,0.9662796065181456,4.1522824244294195e-19,0.016809522400933998,rmt_filtered_conservative,full,rmt_filtered_conservative_rolling_window_down,rolling_window,down,0.8,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=50, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
-0.3647721530792364,-0.15272101176517883,0.06560765470632678,-2.4924064859465247,-0.3667949016328722,-0.41636623378707277,1.2924790477714865,0.16285236001920728,0.880073665194368,-5.945434739336272e-20,-0.026843072860490237,raw_pca_residual,train,raw_pca_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",Raw PCA Residual
-0.22937879448366316,-0.1571711810914137,0.06659492909319285,-2.5335465611508137,-0.229932794968022,-0.6835526924868301,1.4449012323788153,0.18205755527973072,0.9845284019952182,1.5158360451905083e-18,-0.0276626429631171,raw_pca_residual,validation,raw_pca_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",Raw PCA Residual
-0.24979853370922278,-0.14539085937084395,0.06231111999324385,-2.4894996443194892,-0.26164480081927866,-0.5556802921960878,1.4653341146643903,0.1846320984477132,0.9877074544278682,-9.989476632607766e-19,0.009268198470981604,raw_pca_residual,holdout,raw_pca_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",Raw PCA Residual
-0.6327613413327131,-0.15164456433105877,0.06484591995855647,-2.5028548955027476,-0.6343450565135669,-0.23905690250746917,1.3825222430332733,0.17419780262219248,0.9385295582029479,5.2470794064180396e-20,-0.019775850839076396,raw_pca_residual,full,raw_pca_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",Raw PCA Residual
-0.3310055573312427,-0.13654190669239885,0.08465132259279436,-1.6914638418106682,-0.33476931815966293,-0.4078686405403417,1.2811367523301422,0.16142323079359794,0.8759205698372873,-3.3159891335907654e-18,0.026835421559680904,rmt_filtered_residual,train,rmt_filtered_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT-Filtered Residual
-0.48877432211672567,-0.3561613296838788,0.0811791321077377,-5.378439403447809,-0.4901844601594302,-0.7265863335774435,1.410041110191889,0.17766517988417807,0.9835531193992981,-3.1622563364160547e-18,0.03422193296854092,rmt_filtered_residual,validation,rmt_filtered_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT-Filtered Residual
-0.2621774209332294,-0.15312844243871426,0.06832546612108949,-2.397614899370579,-0.2973629679594493,-0.5149546478147744,1.4083512181980697,0.1774522534929568,0.9799038897789882,2.783148152694555e-18,0.018910755800755526,rmt_filtered_residual,holdout,rmt_filtered_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT-Filtered Residual
-0.7476594117848304,-0.20232754728460856,0.07952799437947766,-2.801369675275615,-0.7502220357255466,-0.2696902218940233,1.3515896136878134,0.1703002913246645,0.9340751037297539,-1.4458030208268424e-18,0.027916094504919785,rmt_filtered_residual,full,rmt_filtered_residual_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT-Filtered Residual
-0.14859893737014696,-0.057060583545171295,0.0694532756763866,-0.8112216064232831,-0.15971563301261726,-0.3572636095094311,0.6485141306114207,0.08171278045703902,0.89136853813721,6.80376145922063e-19,0.009971137316910118,rmt_filtered_conservative,train,rmt_filtered_conservative_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
-0.2966976452458221,-0.20624406712280074,0.06399213564820572,-3.575830815793534,-0.29620066108549414,-0.696298469986437,0.7197996866869071,0.0906947605225503,0.9989734573152971,6.517918529121841e-19,0.03959237184342351,rmt_filtered_conservative,validation,rmt_filtered_conservative_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
-0.11240439232125377,-0.06310171628055217,0.05747311611767516,-1.105279153975112,-0.19241184492496377,-0.3279513083259526,0.7171469632334508,0.09036051736741481,0.9966311485303122,-1.594435711142186e-18,0.008905264372853878,rmt_filtered_conservative,holdout,rmt_filtered_conservative_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
-0.4685145205345844,-0.09856566991260252,0.06481510094970223,-1.5682725540240754,-0.4787436727443296,-0.20588401586090718,0.686959335413859,0.08655687626214623,0.9499003637760409,-9.959120932928738e-21,0.017717700455580514,rmt_filtered_conservative,full,rmt_filtered_conservative_rolling_window_up,rolling_window,up,1.2,"BacktestConfig(train_start='2019-05-22', train_end='2022-02-14', valid_start='2022-02-15', valid_end='2023-08-25', holdout_start='2023-08-28', holdout_end='2025-06-30', trading_days=252, transaction_cost=0.0005, rolling_window=75, residual_z_window=15, benchmark_window=42, fixed_pca_factors=14, min_significant_factors=1, max_significant_factors=5, top_n=4, target_gross=1.0, max_position=0.08, entry_zscore=0.9, conservative_blend=0.55)",RMT Conservative
