strategy,family,validation_total_return,validation_ann_return,validation_ann_vol,validation_sharpe,validation_max_drawdown,validation_calmar,validation_avg_turnover,validation_cost_drag_ann,validation_avg_gross_exposure,validation_avg_net_exposure,validation_beta_spy,holdout_total_return,holdout_ann_return,holdout_ann_vol,holdout_sharpe,holdout_max_drawdown,holdout_calmar,holdout_avg_turnover,holdout_cost_drag_ann,holdout_avg_gross_exposure,holdout_avg_net_exposure,holdout_beta_spy,full_total_return,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_calmar,full_avg_turnover,full_cost_drag_ann,full_avg_gross_exposure,full_avg_net_exposure,full_beta_spy,validation_selection_score,display_name,selected_for_final
sector_baseline,baseline,-0.4016315319777721,-0.2861027498221965,0.07383359815159816,-4.524382724130145,-0.4006186535044648,-0.7141523424320729,1.2749989522586127,0.1606498679845852,0.9959938776000735,-3.1657856403629475e-18,0.01940102087975243,-0.2273697947334452,-0.13151745711287943,0.0651605690651877,-2.130868695473257,-0.2818833590586374,-0.4665669429798485,1.300966356698667,0.16392176094403202,0.9938128737463109,6.515796353299544e-19,0.01572739168602336,-0.6809179382465003,-0.17099726695302564,0.07139677238691002,-2.589824313763448,-0.6820033483570991,-0.25072789945232193,1.2454578531427858,0.15692768949599104,0.9550558370090193,-1.374499952870874e-18,0.028867723137131082,-4.96054521800205,Sector Residual Baseline,False
raw_pca_residual,raw_pca,-0.23322212485729743,-0.1599320666488352,0.06647130204823913,-2.5877782639494558,-0.23384283053008914,-0.6839297415545794,1.4464406260868945,0.1822515188869487,0.9893382887055852,-1.786110141443568e-18,-0.0026534898013827334,-0.3308930711981891,-0.19719647889827518,0.06393962231322248,-3.4017555428616912,-0.3367867625303119,-0.5855232474599616,1.4464378084136986,0.18225116386012602,0.9827569714273912,2.1983316175195512e-18,0.009069707836423132,-0.6849714340816768,-0.17273544012312092,0.06499376695016366,-2.8841009329464393,-0.6870213953599609,-0.25142658043803306,1.3863914450209145,0.1746853220726353,0.9456107297981003,-2.0950352891619327e-19,-0.01464365269903191,-2.9894920457179106,Raw PCA Residual,False
raw_pca_stabilized,raw_pca,-0.1568056128139268,-0.10589184157064702,0.0617985355865611,-1.7800980538438331,-0.1750750584275732,-0.6048368198286417,1.0030006661869748,0.12637808393955885,0.9990121268893765,1.3663347300001242e-18,-0.012944752846989083,-0.24950632041180665,-0.14520890986739787,0.05364626423955555,-2.8969594207958527,-0.2642853987441418,-0.5494397744159015,1.0096754440145537,0.1272191059458338,0.9965151511774403,-3.895249128371186e-20,-0.00275981810636043,-0.5696753786220141,-0.1292759341892662,0.055934907663887805,-2.4462341770390363,-0.5767790842578506,-0.22413422698156135,0.9638550079336249,0.12144573099963672,0.9577899278241851,5.3961130600952005e-19,-0.01114154049303252,-2.0666022070579606,Raw PCA Stabilized,False
rmt_filtered_residual,rmt_filtered,-0.4592268785076078,-0.3319773965858014,0.08648754874130692,-4.617347600539954,-0.4616185950474896,-0.7191594969254841,1.404557869135634,0.17697429151108987,0.9829012320821643,-2.8083377366216328e-18,0.028142164964255614,-0.27765736854315126,-0.16288769236783407,0.0667551775752178,-2.62912239894098,-0.2890042397589895,-0.5636169645942624,1.4112224778207427,0.1778140322054136,0.9813697370840548,-2.701803591651513e-18,0.00884036319192673,-0.7541746205934399,-0.20574571696088917,0.0804724769433313,-2.8208126902711053,-0.7547479164673362,-0.2726019012068295,1.362269014198602,0.17164589578902387,0.9422343911506192,-1.0691222269594032e-18,0.0227249869590959,-5.10763958277825,RMT-Filtered Residual,False
rmt_filtered_conservative,rmt_filtered,-0.301319116970325,-0.20967084690702475,0.07140894533153981,-3.2576442686191065,-0.30074265251983057,-0.6971769556139009,0.716210954148031,0.09024258022265191,0.9989857895446818,1.3682934936906498e-18,0.021431897015318394,-0.1240320660300338,-0.069830951860132,0.056298934219400826,-1.2575094441839139,-0.1779693358251071,-0.39237631323609495,0.7158740172158871,0.09020012616920176,0.9970292475752045,-1.6679309777152272e-18,-0.004323234706922062,-0.5098372478255697,-0.11046434667346894,0.0663067330114044,-1.7317506532556777,-0.5113448817702502,-0.21602708976189797,0.6906207567972228,0.08701821535645006,0.9579255283689728,3.2866423429852723e-19,0.011152509051453818,-3.5355657527327398,RMT Conservative,False
rmt_filtered_ma100_slow,rmt_filtered,0.014423790904519507,0.009442297021311274,0.022953623095007633,0.4208969374875246,-0.01726463927779409,0.5469153956466398,0.02498735096839971,0.0031484062220183636,0.24352263381210668,-1.4659316873814425e-18,0.009365040488361632,0.02422488548691737,0.013170360263529801,0.024912320353717862,0.5376586505971831,-0.037697251475787286,0.3493718970994223,0.02229824041778594,0.0028095782926410287,0.4030053195427788,5.412044439905611e-19,0.013266724480952091,0.03291380559760748,0.005330576741908288,0.026607669764660856,0.21305374355460802,-0.04775941443071863,0.11161310927798325,0.022992844418056477,0.0028970983966751162,0.3375787354394464,1.5858222574184355e-19,0.012304827573727497,0.4063375108384348,RMT Trend-Gated Slow,True
rmt_filtered_ret20_slow,rmt_filtered,-0.05773665914868864,-0.03827574635931996,0.032954827270306374,-1.16770257343934,-0.07007346460154817,-0.5462231185080338,0.039003633349047356,0.0049144578019799665,0.2677597749489383,-1.9800806863648026e-18,0.014538968187138682,-0.028006962656973555,-0.015408200434129493,0.02378976291220359,-0.6408352885833734,-0.056613340240510346,-0.2721655420554743,0.03199265437374373,0.004031074451091711,0.351179508718738,-4.374438266427415e-19,-0.005441808793841746,-0.14400547515776518,-0.025203853479488503,0.030593689207099498,-0.8190909149565416,-0.1475953563959883,-0.1707631872365163,0.033485685079033795,0.004219196319958259,0.3110710683901751,-7.401533918876613e-19,0.002663716046192005,-1.2076588737767515,RMT Positive-Return Slow,False
