date,method,avg_lag1_autocorr,median_lag1_autocorr,mean_abs_offdiag_corr,last_day_residual_dispersion,top_residual_eigen_share,n_selected_factors
2019-06-07,rmt,-0.1364536775106728,-0.14522766755382174,0.13868686680529635,0.6509676607507314,0.12241112164685287,1.0
2019-06-14,raw_pca,-0.08126853884484946,-0.0810480752260308,0.2432967827437963,0.2955752619335824,0.19419251003608037,14.0
2019-06-14,rmt,-0.12283748495726377,-0.138505201511405,0.14111148903207882,0.6478087073455469,0.12713461498480247,1.0
2019-06-21,raw_pca,-0.08861893668560718,-0.08340397000738886,0.23146190083622448,0.2534733646154809,0.19946515078192725,14.0
2019-06-21,rmt,-0.10453339441971655,-0.11649484303856178,0.14380027676745097,0.4964799148460113,0.1297264628522625,1.0
2019-06-28,raw_pca,-0.10022475588159412,-0.11900346007095836,0.23157436001841755,0.22884613057312714,0.18720130066376828,14.0
2019-06-28,rmt,-0.10861677009897473,-0.11859833605565118,0.13866938955498198,0.4876272886176933,0.1277357653908104,1.0
2019-07-05,raw_pca,-0.061748776865409416,-0.09325033857831465,0.23079443311918074,0.3353208521205397,0.18298038989100285,14.0
2019-07-05,rmt,-0.09060469651071125,-0.07434661985649527,0.13861710743321343,0.6147971738057921,0.12618849090927495,1.0
2019-07-12,raw_pca,-0.03368699356745756,-0.050857795030016556,0.22472931257422585,0.16402509667510187,0.18047689218881555,14.0
2019-07-12,rmt,-0.09241692089948787,-0.09033683156978298,0.13682389344300672,0.7000504436039249,0.12397811998496623,1.0
2019-07-19,raw_pca,-0.02406403524597317,-0.045224282426292006,0.22864185552831778,0.1048256542663292,0.20400444347091715,14.0
2019-07-19,rmt,-0.09763761315966975,-0.09297390607404256,0.13801972412474095,0.6253920415074241,0.12797001708586095,1.0
2019-07-26,raw_pca,-0.017654258108460826,-0.00921620683967684,0.2294246832496023,0.2491917956676438,0.18185460911799908,14.0
2019-07-26,rmt,-0.08583217350995039,-0.1043503748842434,0.13713412994574603,0.5161909076479124,0.12207073761084136,1.0
2019-08-02,raw_pca,-0.05375908116751651,-0.06070451127927669,0.23201131133822145,0.3176491917554786,0.17300175668229928,14.0
2019-08-02,rmt,-0.10325863061617986,-0.09719423666087185,0.1302514353407436,0.6009096631538999,0.11149869142312231,1.0
2019-08-09,raw_pca,-0.09010981689097108,-0.09163924249082447,0.22460313161014037,0.22566320615316546,0.17464940685838182,14.0
2019-08-09,rmt,-0.11268543907789662,-0.10068619016887344,0.13110758615979218,0.8460355693596809,0.11685215249465773,1.0
2019-08-16,raw_pca,-0.08451307566241613,-0.060796496480065174,0.22534171234760766,0.2571774912643872,0.17227647733079735,14.0
2019-08-16,rmt,-0.11219004929497604,-0.13771316166960945,0.1311243015361289,0.7727932893596363,0.11997747995776537,1.0
2019-08-23,raw_pca,-0.06089397834372531,-0.08300373468500477,0.23626753026645678,0.15078605356604005,0.1991075458139094,14.0
2019-08-23,rmt,-0.12484069423088195,-0.11069519083281798,0.12994031034291534,0.611152228574549,0.1195666186642867,1.0
2019-08-30,raw_pca,-0.06199762433655306,-0.06646892246948624,0.22904503561177453,0.16538295956271207,0.19276187642592782,14.0
2019-08-30,rmt,-0.11909764898833598,-0.12030117173205293,0.13583453134132495,0.6512716057734607,0.13190236798129026,1.0
2019-09-06,raw_pca,-0.02766395820579962,-0.03944874888267116,0.22765702051839062,0.26587760766282603,0.17591299799853713,14.0
2019-09-06,rmt,-0.13797587479633014,-0.14930447783789694,0.1334473090258903,0.6319798664106175,0.12798639124339903,1.0
2019-09-13,raw_pca,-0.09127517379751836,-0.09359204188148967,0.23096027427950988,0.1687846466838437,0.18801439948675383,14.0
2019-09-13,rmt,-0.13792213432208641,-0.15134664384774194,0.13148660196293277,0.7746295647538057,0.12288149856795572,1.0
2019-09-20,raw_pca,-0.13744004246951105,-0.14213016441786308,0.22272140798837203,0.12921069012365755,0.18019392712726132,14.0
2019-09-20,rmt,-0.1463601749884977,-0.1879396565843158,0.13506016129946458,0.7627437681261751,0.12644282194075598,1.0
2019-09-27,raw_pca,-0.13142724938508787,-0.10654872113564881,0.21951510256392393,0.16061843160378772,0.17836318283068972,14.0
2019-09-27,rmt,-0.1484365944590226,-0.1924756423687502,0.1326040416701044,0.5951131681736491,0.12324486054841295,1.0
2019-10-04,raw_pca,-0.11109869636264114,-0.11277577979418617,0.22240911439114802,0.23867409403979473,0.17608717136679247,14.0
2019-10-04,rmt,-0.15617598306476965,-0.2155097969632529,0.1370040405530275,0.6779856102930483,0.131106171601134,1.0
2019-10-11,raw_pca,-0.07245801993536971,-0.08096254766591782,0.22592040781755685,0.2586334806469894,0.18488776471268734,14.0
2019-10-11,rmt,-0.1412579161819106,-0.19021399364674482,0.14173413633349752,0.789443989465313,0.1351538979508398,1.0
2019-10-18,raw_pca,-0.0501081053675936,-0.07341532564498922,0.2342299492846534,0.253759812192608,0.19859981503700164,14.0
2019-10-18,rmt,-0.14407330753159375,-0.17472352168046673,0.1401692278852914,0.5864814596133507,0.1337658218788009,1.0
2019-10-25,raw_pca,-0.03357460451182432,-0.02290486141935424,0.22961634426043107,0.17821174193873432,0.18388775157282022,14.0
2019-10-25,rmt,-0.12582598623953922,-0.13656161574425144,0.13865212067986127,0.5155582831503303,0.13207042956606582,1.0
2019-11-01,raw_pca,-0.03482039333020864,-0.04832125550649602,0.2251818183701736,0.28465977311348434,0.1783451848156417,14.0
2019-11-01,rmt,-0.10018877933848057,-0.12685742410953585,0.135625286628194,0.5708415850803422,0.1335429518104326,1.0
2019-11-08,raw_pca,-0.0019904052469243024,0.011208973690744991,0.237321274403436,0.2744756891683623,0.18714343461070063,14.0
2019-11-08,rmt,-0.0951418975803089,-0.0717807359828985,0.13376356950810253,0.7096440121121393,0.1288157048448649,1.0
2019-11-15,raw_pca,-0.06685420947757723,-0.07245598447916546,0.22394361975908117,0.20140825934527923,0.16797556607764663,14.0
2019-11-15,rmt,-0.08001380766364258,-0.053433037667222745,0.1409648431863337,0.7163263332703539,0.12298436164135908,1.0
2019-11-22,raw_pca,-0.10589150328574647,-0.09045274422257693,0.21652738506727862,0.2867610149960229,0.15843174697166476,14.0
2019-11-22,rmt,-0.05925237959906584,-0.09953988050470917,0.14021514822472075,0.6932555320521495,0.12573280826696626,1.0
2019-11-29,raw_pca,-0.08965288664704969,-0.06252796988625975,0.21811683497070347,0.25488907097743113,0.1598476599562042,14.0
2019-11-29,rmt,-0.06028381585628367,-0.05893511913434304,0.1401449732956338,0.6852048981106467,0.1262694877259393,1.0
2019-12-06,raw_pca,-0.07769352885846521,-0.07251070159861583,0.22172042237295647,0.20498748806016304,0.1643777426069096,14.0
2019-12-06,rmt,-0.0630033038743862,-0.08200159498877316,0.14383873115605744,0.5236710549211653,0.12981481158676228,1.0
2019-12-13,raw_pca,-0.08941211716763174,-0.08325670669202506,0.21850570959228516,0.3180535197414108,0.16788533319393856,14.0
2019-12-13,rmt,-0.08174817255654582,-0.056762948097442006,0.14756428898954224,0.6102877723114684,0.13459601018478026,1.0
2019-12-20,raw_pca,-0.13096734648181707,-0.13021467046640633,0.22594671325403498,0.3125999995841352,0.17331729136947058,14.0
2019-12-20,rmt,-0.10127860081821095,-0.0947760880216861,0.1431081074634283,0.6870115569792524,0.13464614716253978,1.0
2019-12-27,raw_pca,-0.12604713106906298,-0.11779262052878142,0.22768034092964634,0.21872445763098328,0.1772731322876039,14.0
2019-12-27,rmt,-0.07111936969715829,-0.08750107729909509,0.1418203807584817,0.5903367586058533,0.12667803052437912,1.0
2020-01-03,raw_pca,-0.059214307993355086,-0.031144657594031545,0.22477989443811194,0.2100013064294774,0.18224903264136486,14.0
2020-01-03,rmt,-0.06565561090978424,-0.0651255054844854,0.13913168522652702,0.9007217666894928,0.12463463214220473,1.0
2020-01-10,raw_pca,-0.08410260748097882,-0.08417479064127847,0.23739681220998501,0.15554219326372243,0.20130629769036223,14.0
2020-01-10,rmt,-0.07412867370427734,-0.09066040840671674,0.13606373650254003,0.6003523841770156,0.1220061404691198,1.0
2020-01-17,raw_pca,-0.06789940700085902,-0.06264894160159043,0.2363110052137001,0.27528642135146436,0.20967444105246197,14.0
2020-01-17,rmt,-0.08376699521136645,-0.09797588117844394,0.13575062783633296,0.6983756844618397,0.12142013872893899,1.0
2020-01-24,raw_pca,-0.08674447795346325,-0.0898938664913537,0.23064310537657576,0.22391249007474628,0.19936555043246573,14.0
2020-01-24,rmt,-0.09569140246418888,-0.11151905141853796,0.13190798340451865,0.7922805904413901,0.11221659465127798,1.0
2020-01-31,raw_pca,-0.07884813903897943,-0.08290159582494766,0.2279116970126038,0.22626430734399894,0.20510402709684997,14.0
2020-01-31,rmt,-0.10271177152341933,-0.11208196064999558,0.12884824682441418,0.6591608642718007,0.10944748074034567,1.0
2020-02-07,raw_pca,-0.09504378759229855,-0.08182713361503399,0.22541570775528025,0.29438337572554046,0.18568023851734525,14.0
2020-02-07,rmt,-0.11163613933851459,-0.12663099336940012,0.13105675202594758,0.6850488079566976,0.11317891952080433,1.0
2020-02-14,raw_pca,-0.1015527601184888,-0.10123425326370514,0.22636044511301354,0.29068822450791554,0.18816255518482897,14.0
2020-02-14,rmt,-0.1078148827248097,-0.11961772079507273,0.12908071538029958,0.7264021936646538,0.10812180422719957,1.0
2020-02-21,raw_pca,-0.08094385278880951,-0.06156693975906623,0.23556374813007097,0.26877551053798693,0.17405070680534276,14.0
2020-02-21,rmt,-0.08515377567540255,-0.09062205865903647,0.13605190560574335,0.5801090631429878,0.12522240393846373,1.0
2020-02-28,raw_pca,-0.05556856504478658,-0.060371292535494,0.23269290030542342,0.18822263044129536,0.17933473308454587,14.0
2020-02-28,rmt,-0.06930867391043122,-0.08076721512926574,0.14185634549352583,0.6326108570192532,0.12796307675907184,1.0
2020-03-06,raw_pca,-0.08443410003157009,-0.08273543486938423,0.23770395088994825,0.17857253146403715,0.18101599861998158,14.0
2020-03-06,rmt,-0.08000298950654466,-0.11179756027494173,0.1382802353751272,0.6468363162412696,0.12763693758827935,1.0
2020-03-13,raw_pca,-0.11481423850388851,-0.118496963575837,0.23838631497202062,0.17028118086641578,0.18422607579979453,14.0
2020-03-13,rmt,-0.05706138923144862,-0.042694143641365145,0.14009542753357046,0.5309143284850453,0.13145000026296774,1.0
2020-03-20,raw_pca,-0.13228253992375338,-0.13048769914873154,0.23263699537015808,0.17051102364451845,0.1826390124126616,14.0
2020-03-20,rmt,-0.04509716167931383,-0.02204809364012777,0.1459043363183585,0.5069624542440875,0.1327422148655832,1.0
2020-03-27,raw_pca,-0.12932711914718212,-0.13081075900184425,0.23598340577815324,0.2212517799350898,0.17095211665357296,14.0
2020-03-27,rmt,-0.06865607525640527,-0.053821821777143584,0.1417832774573571,0.5525497881436763,0.12293475637169143,1.0
2020-04-03,raw_pca,-0.11558573500774676,-0.14860252904899146,0.23086500421982578,0.1353251145345473,0.176122162095278,14.0
2020-04-03,rmt,-0.07026188943053131,-0.025825351231121098,0.14627408097306882,0.5437813919676802,0.13210341631615838,1.0
2020-04-10,raw_pca,-0.09499015678930715,-0.1006820866088329,0.23963091646335283,0.2198968062459407,0.1919104615500493,14.0
2020-04-10,rmt,-0.06408675027947626,-0.04142447128026277,0.14122905464184524,0.6039906932707089,0.12985347905386418,1.0
2020-04-17,raw_pca,-0.07865545690033125,-0.07400995922059339,0.23183882852883833,0.1431017508598693,0.1878603424643144,14.0
2020-04-17,rmt,-0.05228684752814399,-0.02785020889253781,0.1457484950914143,0.597034309644036,0.13859624369605042,1.0
2020-04-24,raw_pca,-0.01718720177886551,-0.001994018477255976,0.231296928700378,0.18664437428119707,0.1789979171003768,14.0
2020-04-24,rmt,-0.04660865141254902,-0.0035054205837398216,0.14961705832426808,0.4844983452501485,0.13992258695486978,1.0
2020-05-01,raw_pca,-0.05534798114073785,-0.05399406921552318,0.22926799903476283,0.1423355057716954,0.18603283902767656,14.0
2020-05-01,rmt,-0.04734213008952485,-0.01127729002275682,0.143771736308015,0.41358888827784396,0.14008213692437238,1.0
2020-05-08,raw_pca,-0.11941378238655931,-0.137518246195397,0.22771005194412228,0.11958975243035537,0.18734202965699268,14.0
2020-05-08,rmt,-0.0501738261919129,-0.025442932504768288,0.14501743648124868,0.5421204546837394,0.13779404384039504,1.0
2020-05-15,raw_pca,-0.0508030185426506,-0.06409420652392192,0.24209102481160819,0.09739305207654946,0.19064907999677488,14.0
2020-05-15,rmt,-0.03909457479120791,-0.020602872099469677,0.14332080897611196,0.5833971198169161,0.1405897523768231,1.0
2020-05-22,raw_pca,-0.050620001239347935,-0.07142352030935198,0.24141268602587124,0.12533001099045157,0.1883285187974046,14.0
2020-05-22,rmt,-0.053618561215673766,-0.03970477551397558,0.14479104022428624,0.3876783684334607,0.14256770527199922,1.0
2020-05-29,raw_pca,-0.08005992198848687,-0.06680830392358136,0.23736750246320545,0.1564944443753521,0.17227043948885437,14.0
2020-05-29,rmt,-0.06098498363108943,-0.03264659974706316,0.13860875766008948,0.4505777796418381,0.1322378116964356,1.0
2020-06-05,raw_pca,-0.06756152543768883,-0.04235582187903044,0.22058328309088746,0.11713819097184006,0.17629798483377374,14.0
2020-06-05,rmt,-0.06379430874083346,-0.04969091208895403,0.14043815205956767,0.398237388735804,0.12777510249514526,1.0
2020-06-12,raw_pca,-0.06294746763171671,-0.0565125419764167,0.23224240824164635,0.143199639299605,0.18241176632427192,14.0
2020-06-12,rmt,-0.059711300207214546,-0.031186524204436947,0.14015582731226472,0.5261806692440517,0.1294886004986953,1.0
2020-06-19,raw_pca,-0.1259556877231365,-0.10834446442145211,0.23081263226120757,0.09224491781587409,0.19330309952412536,14.0
2020-06-19,rmt,-0.04858008113248391,-0.03273420471939746,0.1445781324004512,0.5075498298626095,0.145624490448709,1.0
2020-06-26,raw_pca,-0.10955500329424338,-0.10530470788702319,0.2336050950777177,0.24098673890178823,0.1718350149195077,14.0
2020-06-26,rmt,-0.054589872055431116,-0.04759334192744846,0.14343671471521688,0.42764122466263704,0.1357335463463639,1.0
2020-07-03,raw_pca,-0.11035149263047934,-0.12079723664717136,0.23311071777114337,0.18270747796155637,0.1885872609107365,14.0
2020-07-03,rmt,-0.05857572669843288,-0.03922992039450499,0.1411009406723716,0.3742601359035539,0.13618768703986475,1.0
2020-07-10,raw_pca,-0.09579016743079448,-0.10665600870076178,0.2358187922364333,0.1652714208493433,0.2052351476348457,14.0
2020-07-10,rmt,-0.06709466054969827,-0.09216735657228645,0.14658586182895514,0.3528104080316305,0.14058977797814862,1.0
2020-07-17,raw_pca,-0.14742188038142465,-0.1474631698949045,0.24532624579412263,0.20249259594125157,0.20304342508353077,14.0
2020-07-17,rmt,-0.09856356273034443,-0.1347973545788318,0.139852069786126,0.3633940044793995,0.1335298137405175,1.0
2020-07-24,raw_pca,-0.10188272856396448,-0.08600240597208253,0.23379983742421556,0.2299907417801626,0.1824850323625915,14.0
2020-07-24,rmt,-0.10171671107875108,-0.12965685720792638,0.137876231124255,0.4540228161864623,0.12797266985351788,1.0
2020-07-31,raw_pca,-0.07318532497203108,-0.045008584996053674,0.24276496328471406,0.18534294182377808,0.20267412830595752,14.0
2020-07-31,rmt,-0.12359069243042593,-0.14892461163425674,0.13316067695051,0.5103877349259014,0.1228538590777107,1.0
2020-08-07,raw_pca,-0.07879275079621724,-0.06736514589163434,0.2353249802000467,0.1331979113523332,0.2018098396765411,14.0
2020-08-07,rmt,-0.1334038561793357,-0.13885076838800783,0.13244193516969074,0.458664770618809,0.11939546818145336,1.0
2020-08-14,raw_pca,-0.10127267431000482,-0.10551534447250005,0.23958128969849882,0.17769257811774417,0.21955537918949702,14.0
2020-08-14,rmt,-0.13045593713106812,-0.15627791526389292,0.1331272418278972,0.5298949721597302,0.12687508882662393,1.0
2020-08-21,raw_pca,-0.062068681436541644,-0.08317976182525783,0.23987747084519642,0.14018230187847536,0.19169640604550528,14.0
2020-08-21,rmt,-0.10879992134930705,-0.12589244198261285,0.13223549318372602,0.4415465424636931,0.128896602712841,1.0
2020-08-28,raw_pca,-0.059994226642883085,-0.028839664203636983,0.2396054442974044,0.16674481091888282,0.19757561879390795,14.0
2020-08-28,rmt,-0.12050247687595776,-0.14079888740799512,0.1313231595025305,0.3155039463343256,0.12547420353066727,1.0
2020-09-04,raw_pca,-0.03969308665638028,-0.009769274378191608,0.2535133107781369,0.18435875469672597,0.21143430042652703,14.0
2020-09-04,rmt,-0.1272521821754641,-0.14251261095350448,0.13285789767881187,0.6347192198072262,0.1247989118176532,1.0
2020-09-11,raw_pca,-0.1092521581946403,-0.13036684266643508,0.23485245486275447,0.23096613031827792,0.18092499635814396,14.0
2020-09-11,rmt,-0.12909198735076036,-0.0926113554640087,0.13628358210246047,0.4505610749978288,0.12095584163520066,1.0
2020-09-18,raw_pca,-0.11947781070183712,-0.12859374042292332,0.23793642898872225,0.20588722679609697,0.20301515020221944,14.0
2020-09-18,rmt,-0.13328761635631325,-0.11174592940026018,0.1382217766146643,0.49522537669726424,0.1315267258841686,1.0
2020-09-25,raw_pca,-0.11751036763894336,-0.11845118780386832,0.24120683537384546,0.14623431121559846,0.21156215832858413,14.0
2020-09-25,rmt,-0.10837106274440256,-0.11369997683467306,0.14079875791606092,0.3818750429639555,0.13551440957004804,1.0
2020-10-02,raw_pca,-0.12085366708593386,-0.12320477521313278,0.2396307860982471,0.14914327292137422,0.2089389809989572,14.0
2020-10-02,rmt,-0.1139794995437415,-0.11996339601987532,0.14145245934644304,0.49478744632950233,0.1383396551543418,1.0
2020-10-09,raw_pca,-0.11743305406231482,-0.1400428468554603,0.2427669137036732,0.18622777221647796,0.20442473341991782,14.0
2020-10-09,rmt,-0.09117895412524203,-0.07276407563423692,0.1405914440504314,0.3786459876227537,0.13757792030606114,1.0
2020-10-16,raw_pca,-0.06426494967746048,-0.05727676587444119,0.24101366183590353,0.12324060352549127,0.19668936901142384,14.0
2020-10-16,rmt,-0.08568419103885434,-0.09306113415342646,0.1460276248541135,0.558359760109497,0.1340338344904255,1.0
2020-10-23,raw_pca,-0.08390229264912474,-0.07885113723455056,0.2370146793583995,0.22710912845979248,0.1890557528360912,14.0
2020-10-23,rmt,-0.07532682186536323,-0.07796987896778351,0.14583944356532288,0.42283155270087247,0.13463912087805285,1.0
2020-10-30,raw_pca,-0.09382219931416756,-0.06073777832164104,0.2405333025870268,0.15133453633498087,0.19835123196229348,14.0
2020-10-30,rmt,-0.056413204849545616,-0.053518347481349746,0.1501723742751993,0.4595850242893338,0.142073960790398,1.0
2020-11-06,raw_pca,-0.09211180748112852,-0.10044185281193632,0.24265274685978117,0.16176374391367546,0.21566469514741218,14.0
2020-11-06,rmt,-0.08187386069226088,-0.0744530500944082,0.14787601204072423,0.4502810209880652,0.14692184591119212,1.0
2020-11-13,raw_pca,-0.09468314400019155,-0.08662783708534846,0.24606876907139155,0.13731276094935418,0.19695655240126025,14.0
2020-11-13,rmt,-0.11217319731533644,-0.09869946995190743,0.1508550616543068,0.4034321396491804,0.14344779437863292,1.0
2020-11-20,raw_pca,-0.07789907592387828,-0.09949095411231267,0.23720141977710568,0.13317656133194478,0.1945320321343987,14.0
2020-11-20,rmt,-0.09485540895189237,-0.07327360771488932,0.14725855186704512,0.4371971946341466,0.14274008266488,1.0
2020-11-27,raw_pca,-0.10981354408739312,-0.10956986549898307,0.23479142278991455,0.20346990400149823,0.1985128307128475,14.0
2020-11-27,rmt,-0.10146507036627693,-0.08109592978886664,0.14912844039850312,0.38164447030967236,0.14668154846250836,1.0
2020-12-04,raw_pca,-0.1039398745147525,-0.10846163526776736,0.22938333902445235,0.13188661662244683,0.18367944879088366,14.0
2020-12-04,rmt,-0.09323298583742971,-0.09367011565580816,0.15289705142781637,0.3867498407416254,0.15762432450145436,1.0
2020-12-11,raw_pca,-0.06855539197507239,-0.05876623795713782,0.2321109715153785,0.13815774196656636,0.19206439616087947,14.0
2020-12-11,rmt,-0.09574306885367966,-0.08421775407651827,0.1499431368188763,0.33581364411067227,0.15022166256263134,1.0
2020-12-18,raw_pca,-0.06836686574425825,-0.07890789991197572,0.23637063391425214,0.14468685617926003,0.18945892430400443,14.0
2020-12-18,rmt,-0.10011971628872986,-0.08285869476613006,0.14843824121584615,0.4448168018931373,0.1470675065423432,1.0
2020-12-25,raw_pca,-0.06842007032956093,-0.06704550717245503,0.2340486631185122,0.1825898295936018,0.17676160917945072,14.0
2020-12-25,rmt,-0.086883992723918,-0.05365029028297566,0.14911666935387594,0.559076687713787,0.14726581156259333,1.0
2021-01-01,raw_pca,-0.08897217623823638,-0.050613456535629764,0.22903141297989146,0.16391427974195272,0.17523830587757103,14.0
2021-01-01,rmt,-0.09212735499374435,-0.08721645568412781,0.1452952634150714,0.3813603215014115,0.15145530797014628,1.0
2021-01-08,raw_pca,-0.07369949013281342,-0.1063481488371016,0.2254911041341471,0.19436376738289404,0.17516597572975065,14.0
2021-01-08,rmt,-0.08637304711809453,-0.0693964372701921,0.14797850336884508,0.49229110949684124,0.15234997286815508,1.0
2021-01-15,raw_pca,-0.07783032605924811,-0.11013772641211883,0.22796679018465804,0.17687651912071037,0.1873051824239794,14.0
2021-01-15,rmt,-0.09898611707650525,-0.09775595733506587,0.141188716046787,0.4275621120275552,0.14652912058335735,1.0
2021-01-22,raw_pca,-0.05934766567929989,-0.09038239516677335,0.22792462709264924,0.23065160365152684,0.17283383262784374,14.0
2021-01-22,rmt,-0.12126153167214482,-0.1257642268544934,0.1383801147274277,0.33831842416446994,0.13477157197808795,1.0
2021-01-29,raw_pca,-0.018438200429656614,-0.04977538658777343,0.22703154724760766,0.13889766778198975,0.18463433224622772,14.0
2021-01-29,rmt,-0.10749021830455478,-0.1297908597361926,0.1360118811272244,0.4032748906335716,0.13144090305154849,1.0
2021-02-05,raw_pca,-0.0444456089466714,-0.045570640296668435,0.22776010919213682,0.17765337878313991,0.1877090383350425,14.0
2021-02-05,rmt,-0.08601686365830223,-0.12271532823220564,0.13830757997294638,0.2985261810648238,0.13095414562020655,1.0
2021-02-12,raw_pca,-0.026838572607750796,-0.02901041536697513,0.23224775880074155,0.17740632490015373,0.19412740795599295,14.0
2021-02-12,rmt,-0.07465779073820734,-0.08222434325698816,0.14045000788541787,0.34230846767191947,0.1261234954354276,1.0
2021-02-19,raw_pca,0.006246417731948735,-0.03356421471417808,0.22473289977604835,0.23010920309782287,0.17678425728369537,14.0
2021-02-19,rmt,-0.08495964215923905,-0.08835544377204799,0.14091596687884184,0.44782295721514215,0.1293318240067068,1.0
2021-02-26,raw_pca,-0.016568650342646922,-0.048314775396839475,0.22746705978544446,0.12247541111605635,0.17743514472452188,14.0
2021-02-26,rmt,-0.08679505969698213,-0.09158142658321232,0.13090579170688327,0.28683869918982613,0.12708372626926337,1.0
2021-03-05,raw_pca,-0.02464723353116095,-0.052184868324508624,0.22971658361173636,0.12543646697227956,0.17800518005741156,14.0
2021-03-05,rmt,-0.08970722154199025,-0.06158319924018461,0.13062246046858259,0.37058777195071085,0.13080586315207174,1.0
2021-03-12,raw_pca,-0.08196754013461173,-0.09852677496328266,0.23517689749659149,0.21237745750558037,0.18676170626160374,14.0
2021-03-12,rmt,-0.0821246838050102,-0.08409766101881638,0.12989730897796703,0.505582451715441,0.13711014540578312,1.0
2021-03-19,raw_pca,0.0035529349804145627,1.617628217118845e-05,0.23215545897276885,0.09685976338904763,0.18434043907380948,14.0
2021-03-19,rmt,-0.060934172155573875,-0.053558791198073476,0.13653578314025355,0.28704931223794583,0.13657817839062766,1.0
2021-03-26,raw_pca,-0.025729885659316915,-0.009688983941518882,0.23621054098881042,0.1655549130277939,0.18887435382237258,14.0
2021-03-26,rmt,-0.06096143166861464,-0.05699204491649605,0.1374541154547263,0.3807937603054767,0.1423803330430516,1.0
2021-04-02,raw_pca,-0.055723411538321534,-0.06444992068709601,0.2253865335446698,0.10804013337961917,0.17792003187746902,14.0
2021-04-02,rmt,-0.07739319509286562,-0.06351411526316769,0.139242720301204,0.44074458933189137,0.14063389030903262,1.0
2021-04-09,raw_pca,-0.10317285885390688,-0.10832236550131917,0.23024774673387302,0.1671431345766238,0.18554343167123108,14.0
2021-04-09,rmt,-0.09288348435813183,-0.09585495769658861,0.13443695362811095,0.3479884261080978,0.14213616853307345,1.0
2021-04-16,raw_pca,-0.11892930644350203,-0.16127945889328216,0.2329593894289444,0.11251629330097455,0.17881828364561608,14.0
2021-04-16,rmt,-0.06827380622278062,-0.06870202368331166,0.138447661393545,0.38113546019798256,0.14516660926991476,1.0
2021-04-23,raw_pca,-0.05084510819401756,-0.08297007701799516,0.2305747889245245,0.1361973460396936,0.18444951289399983,14.0
2021-04-23,rmt,-0.07194341057954289,-0.04047924378715284,0.1407136345088364,0.43588554133457225,0.1477658290524777,1.0
2021-04-30,raw_pca,-0.06756693320146563,-0.0951385638737019,0.24068682679637454,0.0980742091911222,0.19005912675750697,14.0
2021-04-30,rmt,-0.0795818772307443,-0.023219721340847675,0.14359809196681067,0.33108523167940096,0.1496086200038026,1.0
